 ['forest  feature  index'] , ['forest  rank'] , ['forest  word'] , ['SGD  feature  index'] , ['SGD  rank'] , ['SGD  word'] , ['logistic  feature  index'] , ['logistic  rank'] , ['logistic  word'] 
120,0.0,activities,1501,0.92164535781728651,method,2012,0.11612062449273587,retail
121,0.0,activity,283,0.9189392811975623, big  fan ,68,0.11604454248329672,401k
122,0.0,acts,664,0.91844452726905146,dependent,2086,0.11555658178993344, securities  exchange 
123,0.0,actual,1301,0.91408808809859676,large,1399,0.11545529202330525,low
125,0.0,add,1086,0.90919418749567416,harder,424,0.11535108017792978,clear
126,0.0,added,1947,0.89753840442205834,region,57,0.11518233099814067,28
131,0.0,address,1751,0.89674019519948056,position,1506,0.11489802183926635,millions
132,0.0, address  clicking ,914,0.89352002914458029,favor,1919,0.11488842962040777,receive
133,0.0, address  published ,513,0.8934966352418271,complicated,762,0.11486600914509873,easy
135,0.0,adjust,225,0.88969030279739414,association,2199,0.11481189000158323,spot
136,0.0,advance,1530,0.88857488099195736,months,857,0.11462976428763219,exercise
137,0.0,advantage,2108,0.88475167858409742,september,1394,0.1145187771383147, lot  money 
138,0.0,advantages,1605,0.88451833552784653,officers,430,0.11445188404512496,close
139,0.0,advertising,1003,0.88421791197906063,fund,2369,0.11441734688612749,try
140,0.0,advice,180,0.8841386717644647,annually,1241,0.11440760390078945, investment  decisions 
141,0.0,advise,103,0.88209565016567715,accounting,63,0.11414697590356516,33
142,0.0,adviser,2485,0.8698466103796989,window,1586,0.1138955726403986,numbers
143,0.0,advisor,554,0.86801369858752897,continued,1577,0.11381687658383985,noted
144,0.0,advisors,783,0.86679953403681664, email  address ,1237,0.11376028049782241, investing  company 
145,0.0,affect,2471,0.86509849999784583,websites,1503,0.11316299711440374,mid
146,0.0,affected,1837,0.86468645667487309,promise,2489,0.11298864648403019,won
147,0.0,affects,316,0.86246632768379905,budget,27,0.11288445491670136,19
148,0.0,afford,520,0.86242400093154059,concern,1329,0.1125616524061147,lender
149,0.0,afloat,2181,0.8570378548880242,sort,1180,0.11252444427688839, index  funds 
150,0.0,age,595,0.85589183780006195,create,373,0.11243852663368058,categories
151,0.0,agencies,1768,0.84724530852272106,precious,314,0.11226078325467022, brokerage  firms 
152,0.0,agency,1302,0.83942727384043792, large  number ,565,0.11211793260334477, converted  cash 
153,0.0,agent,1758,0.838639615643337,post,1534,0.11161938175182345,moved
154,0.0,ago,1801,0.83855727826476412,privately,1420,0.11130002916531526, make  investment 
155,0.0,agreed,1657,0.83703365437028565,owns,799,0.1110225901873869,engaged
156,0.0,agreement,675,0.82704681543284242,describes,327,0.11081341693183477, business  world 
158,0.0,agricultural,2031,0.81999936466824519,rise,1868,0.1106492943480451,purchasing
159,0.0,ahead,487,0.81669096335275659, company  assets ,1781,0.11033835215864413,pretty
160,0.0,aid,2112,0.81660526201255645,service,568,0.10996306974463457,copyright
161,0.0,alliance,2158,0.81439164720621948,sites,558,0.10982457974167086,contrast
162,0.0, alliance  wealth ,212,0.81054372198243418,aspects,1659,0.10942395612930847,page
163,0.0,allocate,2409,0.80994083536348749,usually,1692,0.10937729971977814, people  use 
164,0.0,allocation,1410,0.79986945275519439,maintain,187,0.10901470657265631,appear
165,0.0,allow,351,0.79902921932680104,capital,793,0.10870278919129836,enable
166,0.0,allowed,274,0.79867341095855215,beneficial,1273,0.10856450284124607,january
167,0.0,allowing,599,0.79660983960644882,creation,2484,0.1085189847102811,win
169,0.0, allows  investor ,1865,0.79622623850513818, purchase  shares ,1375,0.10851031002113888,locations
170,0.0,alternative,805,0.7897262536986186,enter,1956,0.1080389851640071,regulations
171,0.0,america,1281,0.78784053781857932,june,109,0.10802612429018092,acquire
172,0.0,american,1392,0.78538407030073265,lost,231,0.10715333737340137,attempting
173,0.0,amounts,723,0.78519708191316528,division,816,0.10702126688757822,equally
174,0.0,analysis,1691,0.78324575674985608, people  think ,1520,0.1066828438385766,money
175,0.0,analysts,54,0.78123927503981916,27,2394,0.10652721295683333,unique
176,0.0,analyze,2270,0.77944918967985777,successfully,1873,0.10635146807394952,putting
177,0.0,analyzing,793,0.77209923470666897,enable,914,0.10616916481951633,favor
178,0.0,android,1394,0.76757840107334985, lot  money ,989,0.10608993403009494,founder
180,0.0,annually,1999,0.76289079732288523,resource,1754,0.10599147830490992,possession
181,0.0,annuity,1325,0.76166785924649727,left,2492,0.1057632906528836,wondering
182,0.0,answer,2514,0.7609163893340406,yes,368,0.10573540031782522,case
183,0.0,answers,1847,0.75299786180041861,protection,1602,0.10572881312765761,offers
184,0.0,anticipated,819,0.74813893731337866,equities,1824,0.10503206606305023,professionals
185,0.0,appeal,2135,0.74672022780872638,shop,2103,0.10466138861573178,send
186,0.0,appealing,2465,0.7465844664994935, wealth  management ,1529,0.10456719757335592,monthly
187,0.0,appear,207,0.74422208752970476,aside,1526,0.10431662949465832, money  market 
188,0.0,appears,528,0.74322839298824483,conference,1243,0.10427034641015401, investment  opportunity 
189,0.0,application,1206,0.73752620156513748,insight,437,0.10422203018278932,collect
190,0.0,applications,479,0.73710567632130253, companies  issue ,2505,0.10398170375536583,wouldn
191,0.0,applied,804,0.73658450378308138,ensuring,883,0.10397969575313479,express
194,0.0,appreciate,88,0.73155710856191325,95,1508,0.10354538467444827,minimal
195,0.0,approach,1873,0.73134678230473127,putting,1071,0.10303443158830575,guide
196,0.0,approaches,1355,0.72318336595413446,liquidate,1708,0.10276343216333583, personal  finance 
198,0.0,approximately,2410,0.71994679537583395,utilize,2063,0.10227668155266616, savings  account 
199,0.0,april,845,0.71819568553901236,exactly,242,0.10205506644107108,avoiding
200,0.0,area,149,0.71118806619027208,afloat,2044,0.1020472151625359, roth  ira 
201,0.0,areas,2015,0.70842660574596084,retirement,207,0.10195428984732875,aside
202,0.0,aren,321,0.70752782324388153,bulk,1813,0.10165936763252327,producing
203,0.0,arrangement,176,0.70609253592124521,analyze,1726,0.10157908230110216, planner  professional 
204,0.0,arrangements,846,0.70289714571210649,examples,89,0.10146341160810439,ability
205,0.0,article,1994,0.70238493986755157,research,701,0.10139731738523457,difficult
206,0.0,articles,1440,0.70211771462546702,manager,1472,0.10134660538327477, maturity  date 
207,0.0,aside,472,0.7002343642203559, common  stock ,1317,0.10133191837469575, learn  good 
208,0.0,ask,2323,0.691694007229671,thought,274,0.10126132897940418,beneficial
209,0.0,asked,2416,0.69098911001765917, value  company ,1287,0.10119695597437939,kept
210,0.0,asking,634,0.68722633678624423,debts,924,0.10103890721873805,fees
211,0.0,aspect,2510,0.67554287684858816,www,1470,0.10081022036619884,mature
212,0.0,aspects,372,0.67169779912027183,catch,975,0.10076052221949293,follow
213,0.0,assess,889,0.66985311302914929,extra,1278,0.10072131670261709,joined
214,0.0,assessing,921,0.66928854539511429,feel,1610,0.10048308961973756,old
215,0.0,assessment,1787,0.66757190881457429,priced,921,0.1003979307773851,feel
217,0.0, asset  allocation ,2097,0.66089798783036835, sell  shares ,1989,0.10036624617233589,require
218,0.0, asset  value ,744,0.65898459815253607,driving,1581,0.10018842788534209,november
219,0.0,assets,1551,0.65182688813938017,near,2389,0.10010455389649874,understanding
220,0.0, assets  company ,762,0.65098228863019914,easy,1551,0.099992563473791859,near
221,0.0, assets  liabilities ,2033,0.64904075092890301,risk,673,0.099773427670547435,derivatives
222,0.0,assist,2241,0.6325899015179266,story,532,0.099699588919128945,connected
223,0.0,assistance,1770,0.62643443666134069,predict,95,0.099680709168844403,access
224,0.0,associated,1796,0.61940776588355839,prior,681,0.099455528285781053,despite
225,0.0,association,1193,0.61145042195004662,influence,1442,0.09913640931740908,managing
226,0.0,assume,1211,0.61092834468010504,institutional,2368,0.09896789917236451,truth
227,0.0,assumes,850,0.60922876938805337, exchange  commission ,2262,0.098881020680942788,subscribed
228,0.0,assuming,1965,0.6020259602649527,relatively,1752,0.098620153225977586,positions
229,0.0,attached,1127,0.59970505179919076,hope,1917,0.098606082862638597,reasonable
230,0.0,attempt,2332,0.59181149715015624,tips,1605,0.098567626049164775,officers
231,0.0,attempting,1828,0.59066196867483844,profitable,938,0.098144405991713354,finances
232,0.0,attention,2278,0.58629397247376602,supplies,1204,0.098113684645627947,innovation
233,0.0,attract,934,0.58213714967465957,final,226,0.09804343344691549,assume
234,0.0,attractive,958,0.58143454318081478,financially,1467,0.097937859525463911,mathematical
235,0.0,august,178,0.5772117045935502,android,1133,0.097603548759221004,household
236,0.0,automatic,67,0.57455158990829991,40,1636,0.097413921672229911,order
237,0.0,automatically,120,0.56704452748932699,activities,2181,0.0973075215764619,sort
238,0.0,availability,1964,0.56296515947413894,relative,2021,0.097216137028918001,revenue
241,0.0,avoid,920,0.56155406926109952,fee,742,0.096877566423222192,drawbacks
242,0.0,avoiding,248,0.5607234055635657,backed,2352,0.096841461455212927,traditional
243,0.0,aware,1759,0.55506318268684285,posts,2158,0.096755731988204099,sites
245,0.0,awesome,1387,0.5509911751026767,loses,1999,0.096540804766224161,resource
246,0.0, awesome  alliance ,1971,0.54840214832651535,remaining,1713,0.096517703234091937,physical
247,0.0, awesome  financial ,1779,0.54727461794056065,presented,12,0.096505451052407085,115
248,0.0,backed,163,0.54540822822787383,allocate,728,0.096374785318994183, does  make 
249,0.0,background,327,0.5430092938298321, business  world ,1779,0.09627662400028042,presented
252,0.0, balance  sheet ,73,0.54259391962695636,50,241,0.095938035406560096,avoid
253,0.0,balanced,2491,0.53981496575515808,wonder,192,0.095693897451586268,applies
254,0.0,balances,1658,0.53558502108388284,package,2487,0.095297591169572843,wishes
255,0.0,bank,2312,0.53406236742264124, term  investment ,1028,0.095244317835316228,gf
256,0.0, bank  account ,69,0.52711731778894477,45,1787,0.095107231398061667,priced
258,0.0,bankrupt,539,0.52640979898493745,considered,479,0.095043675718521514, companies  issue 
259,0.0,bankruptcy,571,0.52481386237012495,corn,32,0.094871792996374674, 2008  good 
260,0.0,banks,1976,0.51820458946952996,repay,39,0.09454426313285276, 2012  27 
261,0.0,base,781,0.51788326596207268,eliminate,596,0.094392165084073179,created
263,0.0,basic,130,0.50791571170854966,additionally,1149,0.0943633327177993,il
265,0.0,basis,1282,0.5036085873520656,just,71,0.09431448300615547,457
266,0.0,basket,1538,0.49441836114979304,moving,438,0.094048522379503646,collected
267,0.0,began,1052,0.49378864716401927,great,6,0.093075850982074715, 000  year 
269,0.0,beginning,1176,0.49334094369017495,incur,1801,0.092722914078816304,privately
271,0.0,behalf,195,0.4881106177455754,approach,1684,0.092699149248177209,pays
272,0.0,behavior,2014,0.48628980694336943,retire,645,0.092315750722297252,decline
273,0.0,believe,102,0.48558914201208508,accounted,540,0.092183238332402939,consistent
274,0.0,beneficial,2,0.47702660420134596, 000  000 ,2298,0.091836840718555246,taxed
275,0.0,benefit,263,0.46944185071746897,basic,886,0.091638505221891334,extensive
276,0.0,benefits,1746,0.4655284712585484,poor,2079,0.091442924190004438,section
278,0.0, best  way ,867,0.46322554486886808,expected,911,0.091209202946841775,fan
279,0.0,bet,1216,0.46164784489224869, insurance  companies ,845,0.091058167547503024,exactly
281,0.0,betterment,1006,0.46071021014534042,funded,1386,0.090534494721254508, lose  money 
283,0.0, big  fan ,2401,0.45964518836227469,unusual,2371,0.090470591551322102,turn
284,0.0,bigger,465,0.45863118701983852,commission,2042,0.090395357320480943,room
285,0.0,biggest,245,0.44912356667051928,awesome,1574,0.090208784092775454,normal
286,0.0,billions,1762,0.44623544608519916,potentially,1209,0.090170976391427113,instead
287,0.0,bills,6,0.44262370440693682, 000  year ,1266,0.089759466695683104,issue
288,0.0,bit,1187,0.43715799422399315, individual  stocks ,75,0.089377714621940191,54
289,0.0,blog,404,0.43691601437392613,check,44,0.08921764226627231, 22  2014 
290,0.0,board,1208,0.43547668527422106,instances,2201,0.089194607741433909,st
292,0.0, bond  issue ,2214,0.43065654248639457,starts,1549,0.088885833757817848,natural
295,0.0,bonus,2237,0.4248238260570214,stop,2179,0.088619535500417693,somebody
296,0.0,book,1631,0.42472123407383883,opposed,752,0.088108172069017054,earlier
298,0.0,books,944,0.42200164778516203, financial  health ,2319,0.088077334835262241,thing
299,0.0,borrow,2143,0.42086423357008329,shows,2321,0.087963484350509213,thinking
300,0.0,borrower,929,0.41776876931869755,figure,2178,0.087956461312633974,solution
301,0.0,bought,296,0.41414576318710744,book,2396,0.087835761776887705,united
303,0.0,box,1328,0.40896147459578225,lend,38,0.087541901314992163, 2012  24 
304,0.0,branch,548,0.40725415095226986,consumption,3,0.08693043168941246, 000  awesome 
305,0.0,brand,352,0.40618724813836021, capital  company ,13,0.08693043168941246, 115  washington 
306,0.0,break,2042,0.40139812578331763,room,72,0.08693043168941246, 457  6525 
307,0.0,brief,1459,0.4000075711358631, market  value ,79,0.08693043168941246,62901
308,0.0,bring,49,0.39823145292695655,25,80,0.08693043168941246, 62901  855 
309,0.0,broad,231,0.39817439859080472,attempting,81,0.08693043168941246,6525
310,0.0,broker,1129,0.39383913210399518,hoping,82,0.08693043168941246, 6525  certified 
311,0.0,brokerage,1495,0.38906728597613593,mentioned,85,0.08693043168941246,855
312,0.0, brokerage  account ,63,0.38269222072315073,33,86,0.08693043168941246, 855  457 
313,0.0, brokerage  firm ,60,0.38005929147516171,30,132,0.08693043168941246, address  clicking 
314,0.0, brokerage  firms ,1095,0.3786263569798371,heavy,246,0.08693043168941246, awesome  alliance 
315,0.0,brokers,2049,0.37743401810341765,runs,247,0.08693043168941246, awesome  financial 
316,0.0,budget,391,0.37597212474582492, certified  financial ,297,0.08693043168941246, book  whip 
318,0.0,building,1891,0.37271974352869464,rarely,356,0.08693043168941246,carbondale
319,0.0,buildings,57,0.36883720549461702,28,357,0.08693043168941246, carbondale  il 
320,0.0,built,802,0.36443675052380331,ensure,381,0.08693043168941246, cents  community 
323,0.0, business  investment ,376,0.35593176230946239,causes,382,0.08693043168941246, cents  read 
324,0.0, business  operations ,2107,0.35486543925484898,separate,383,0.08693043168941246, cents  rights 
325,0.0, business  owner ,1591,0.35377272063083381,obtained,425,0.08693043168941246,clicking
326,0.0, business  owners ,1264,0.35283742819764008,ira,426,0.08693043168941246, clicking  link 
327,0.0, business  world ,1717,0.35269838674253856,piece,476,0.08693043168941246, community  awesome 
328,0.0,businesses,1650,0.35217014045546324,owed,477,0.08693043168941246, community  just 
329,0.0, businesses  use ,1367,0.35090941007871412,llc,508,0.08693043168941246, complete  step 
332,0.0, buy  shares ,2389,0.33935343855676364,understanding,531,0.08693043168941246, confirm  email 
333,0.0, buy  stock ,1045,0.33059985225256239, good  thing ,569,0.08693043168941246, copyright  2008 
334,0.0, buy  stocks ,883,0.3276271972700624,express,708,0.08693043168941246, disclaimer  privacy 
336,0.0,buyers,2276,0.32143820994550137,super,749,0.08693043168941246, dump  debt 
338,0.0, buying  selling ,1320,0.31359282528446186,learning,784,0.08693043168941246, email  open 
339,0.0,buys,768,0.3135651174524528,economy,824,0.08693043168941246, error  submitting 
340,0.0,calculate,2454,0.30961643617606721,wanting,939,0.08693043168941246, finances  shape 
341,0.0,calculated,91,0.30437787856209109,absolutely,952,0.08693043168941246, financial  people 
342,0.0,calculating,563,0.30135683136076208,convert,977,0.08693043168941246, following  join 
343,0.0,calculation,182,0.29565810939419068,answer,990,0.08693043168941246, founder  alliance 
344,0.0,calculations,676,0.29511404814001513,design,994,0.08693043168941246, free  following 
345,0.0,calendar,374,0.29361595972704085,category,1029,0.08693043168941246, gf  community 
346,0.0,called,2370,0.29090880091704874,trying,1150,0.08693043168941246, il  62901 
347,0.0,calling,1135,0.29078149279294685,housing,1277,0.08693043168941246, join  gf 
348,0.0,calls,1553,0.29053073180728806,necessarily,1279,0.08693043168941246, joined  good 
349,0.0,came,1424,0.2902405196840927, make  sure ,1283,0.08693043168941246, just  sent 
350,0.0,cap,1133,0.28921276466646878,household,1352,0.08693043168941246, link  won 
352,0.0, capital  company ,31,0.28901465093452516,2008,1368,0.08693043168941246, llc  certified 
353,0.0, capital  gains ,753,0.288229096940532,early,1369,0.08693043168941246, llc  learn 
354,0.0, capital  investment ,312,0.28765250702416811, brokerage  account ,1438,0.08693043168941246, management  dump 
355,0.0,car,2329,0.27848661900810029, time  money ,1565,0.08693043168941246, new  book 
356,0.0,carbondale,2489,0.27184938422357169,won,1617,0.08693043168941246, open  confirm 
358,0.0,card,1939,0.26551744530958304,reference,1660,0.08693043168941246, page  learn 
359,0.0,cards,725,0.26294327796688799,documentation,1689,0.08693043168941246, people  joined 
360,0.0,care,308,0.25781683880629436,bring,1725,0.08693043168941246, planner  115 
361,0.0,career,1494,0.25496141062727962,mention,1743,0.08693043168941246, policy  sign 
362,0.0,careful,162,0.25266466290307438, alliance  wealth ,1798,0.08693043168941246, privacy  policy 
363,0.0,carefully,1412,0.24788477520551064,maintaining,1823,0.08693043168941246, professional  founder 
364,0.0,carried,2223,0.24518032222018621,step,1905,0.08693043168941246, read  page 
365,0.0,carries,745,0.23254494132530731,drop,1997,0.08693043168941246, reserved  disclaimer 
366,0.0,carry,797,0.22185518364353346,energy,2030,0.08693043168941246, rights  reserved 
367,0.0,cars,175,0.22171459388795484,analysts,2106,0.08693043168941246, sent  email 
368,0.0,case,1138,0.21994745557891002,huge,2121,0.08693043168941246, shape  copyright 
371,0.0, cash  flow ,911,0.21850396965574526,fan,2202,0.08693043168941246, st  carbondale 
372,0.0,catch,2122,0.2107964052194288,share,2224,0.08693043168941246, step  error 
373,0.0,categories,2283,0.20230345475627237,sure,2260,0.08693043168941246, submitting  subscription 
374,0.0,category,1838,0.20150742633338878,promote,2263,0.08693043168941246, subscribed  complete 
375,0.0,cause,1439,0.19780811177570487, management  llc ,2265,0.08693043168941246, subscription  try 
377,0.0,cd,1874,0.19645183959318813,qualified,2458,0.08693043168941246, washington  st 
378,0.0,center,562,0.19440218369316933,conversely,2476,0.08693043168941246,whip
379,0.0,central,2399,0.19237046982019118,unless,2477,0.08693043168941246, whip  finances 
380,0.0,cents,2408,0.19148383354046222,using,2490,0.08693043168941246, won  subscribed 
381,0.0, cents  community ,700,0.18907935369392243,differently,2100,0.08689694081170099,sellers
382,0.0, cents  read ,924,0.18629326678984157,fees,819,0.086852886288467046,equities
383,0.0, cents  rights ,2099,0.18574165072355678,seller,2151,0.086742965939127739,similar
384,0.0,century,538,0.18287977672283545,consideration,2496,0.086665459271223905,worked
385,0.0,ceo,23,0.18006976822865783,17,225,0.086309699946970561,association
387,0.0,certainly,45,0.17107443405236683,23,298,0.086077235817597644,books
388,0.0,certificate,2153,0.16892552799247948,simple,288,0.085781819502765519,bit
389,0.0,certificates,109,0.15905973524031974,acquire,354,0.085639634540440948, capital  investment 
390,0.0,certified,1635,0.1577113564761343, options  available ,1643,0.085610131680853865,originally
391,0.0, certified  financial ,1060,0.14845946337554602,gross,1657,0.085563776884942946,owns
393,0.0,chances,1261,0.14762357919012054,involves,41,0.085528724419916505, 2014  45 
395,0.0,changed,989,0.14567359286107764,founder,1101,0.08525043464897028,helpful
397,0.0,characteristics,2322,0.14490267289529449,thinks,1837,0.085121452608970721,promise
398,0.0,charge,2293,0.1429589625542661,targeted,2366,0.084987613202510748,truly
399,0.0,charged,999,0.13885046422439848,fully,1135,0.084544474722824087,housing
400,0.0,charges,1382,0.13607525023492198,looked,10,0.084536147032860401, 100  000 
401,0.0,charts,1929,0.13440056604153122,recommendations,2510,0.084165092322770529,www
402,0.0,cheap,1209,0.12747259877101841,instead,512,0.084129676538446108,complex
403,0.0,cheaper,5,0.12339514873642987, 000  usd ,2172,0.084074718639499973, social  security 
404,0.0,check,290,0.12115938589572026,board,145,0.084019833565202179,affect
405,0.0,checking,1532,0.11647136274732922,mortgages,52,0.083659161918511721,250
406,0.0,checks,1508,0.11364222560064614,minimal,16,0.083222317350506073, 12  commentsover 
407,0.0,chief,1254,0.10325150125368487, investors  make ,19,0.083222317350506073, 14  54 
408,0.0,child,1953,0.10069667242130717,regularly,22,0.083222317350506073, 16  commentsjanuary 
409,0.0,children,2258,0.097961770720590091,subject,24,0.083222317350506073, 17  commentsmay 
410,0.0,china,1084,0.096761835511946087,happy,26,0.083222317350506073, 18  19 
412,0.0,choices,523,0.095645747935049458,condition,28,0.083222317350506073, 19  commentsdecember 
414,0.0,chooses,1988,0.093493221172782998,request,34,0.083222317350506073, 2011  25 
415,0.0,choosing,1932,0.093163750431409495,recorded,48,0.083222317350506073, 24  commentsnovember 
416,0.0,circumstances,1632,0.09233091598830559,opposite,51,0.083222317350506073, 25  commentsmarch 
417,0.0,citizens,2403,0.0914417640153279,usd,55,0.083222317350506073, 27  17 
418,0.0,city,702,0.090787655309711002,direct,56,0.083222317350506073, 27  commentsnovember 
420,0.0,claims,670,0.088657755876660416,depreciation,58,0.083222317350506073, 28  35 
421,0.0,class,2505,0.087857549248210987,wouldn,61,0.083222317350506073, 30  2011 
422,0.0,classes,241,0.08764584011278638,avoid,66,0.083222317350506073, 35  commentsjune 
423,0.0,classified,451,0.08516954137909559,commentsjune,70,0.083222317350506073, 45  commentsjune 
424,0.0,clear,456,0.08516954137909559,commentsmay,76,0.083222317350506073, 54  commentsmay 
425,0.0,clicking,459,0.08516954137909559,commentsnovember,447,0.083222317350506073,commentsdecember
426,0.0, clicking  link ,2242,0.081758102211508824,strategic,448,0.083222317350506073, commentsdecember  27 
427,0.0,client,1500,0.077083077708630696,metals,449,0.083222317350506073,commentsjanuary
428,0.0,clients,1103,0.073731105243185407,helps,450,0.083222317350506073, commentsjanuary  12 
429,0.0,climate,2151,0.07340028000683621,similar,452,0.083222317350506073, commentsjune  2012 
430,0.0,close,2079,0.064810927201519333,section,453,0.083222317350506073, commentsjune  28 
431,0.0,closed,847,0.063190029844304302,excellent,454,0.083222317350506073,commentsmarch
432,0.0,closely,491,0.062061174744757849, company  does ,455,0.083222317350506073, commentsmarch  12 
433,0.0,closer,323,0.057426687966097512, business  investment ,457,0.083222317350506073, commentsmay  22 
434,0.0,closing,1506,0.056626494186861956,millions,458,0.083222317350506073, commentsmay  23 
435,0.0,code,113,0.054838183767391697,acquisitions,460,0.083222317350506073, commentsnovember  18 
436,0.0,collateral,1609,0.053269835589780115,okay,461,0.083222317350506073, commentsnovember  30 
437,0.0,collect,437,0.051234395691721384,collect,462,0.083222317350506073,commentsover
438,0.0,collected,2032,0.050369217798160171,rising,463,0.083222317350506073, commentsover  35 
439,0.0,collection,844,0.05014250976718089,exact,1582,0.083222317350506073, november  14 
440,0.0,college,2289,0.046974952724619101,talk,2470,0.083222317350506073, website  november 
441,0.0,combination,377,0.045647520501367007,cd,410,0.082935047199206677,china
442,0.0,combined,2012,0.043193991720323295,retail,1120,0.082914782470155796,holders
444,0.0,comfortable,161,0.02791204929781026,alliance,1759,0.082496727908931644,posts
445,0.0,coming,1059,0.027802974174169947,greatly,46,0.08244260197786725, 23  2012 
446,0.0,comments,1308,0.025715335089549027,launch,584,0.081861357844009774,countries
447,0.0,commentsdecember,2473,0.017445100296646286,weeks,795,0.081696055516824503,end
448,0.0, commentsdecember  27 ,1153,0.017050691140617233,imagine,871,0.081640703004650372,expensive
449,0.0,commentsjanuary,2024,0.016301914499790363,reviewed,1072,0.081457394509157052,guidelines
450,0.0, commentsjanuary  12 ,493,0.015762168447231623, company  long ,1952,0.081326359483663235,regular
451,0.0,commentsjune,1659,0.015728293182111625,page,2472,0.081167357599584003,week
452,0.0, commentsjune  2012 ,931,0.014455783166022775,file,828,0.080944604944731505,essentially
453,0.0, commentsjune  28 ,886,0.0082544895257753177,extensive,2440,0.080921320450165701,view
454,0.0,commentsmarch,1457,0.0070837746355692502, market  share ,1933,0.080544891558452208,records
455,0.0, commentsmarch  12 ,669,0.0020280473573467254,deposits,65,0.080496615806976771, 35  000 
456,0.0,commentsmay,3,0.0, 000  awesome ,1318,0.080496615806976771, learn  personal 
457,0.0, commentsmay  22 ,12,0.0,115,2266,0.080211990082368234,substantial
458,0.0, commentsmay  23 ,13,0.0, 115  washington ,1998,0.080152640127563193,reserves
459,0.0,commentsnovember,15,0.0, 12  2012 ,1938,0.079895982698496043,refer
460,0.0, commentsnovember  18 ,16,0.0, 12  commentsover ,1691,0.079884222177635522, people  think 
461,0.0, commentsnovember  30 ,17,0.0,13,310,0.079827958496775875,broker
462,0.0,commentsover,18,0.0,14,747,0.079479318980833838,drops
463,0.0, commentsover  35 ,19,0.0, 14  54 ,31,0.07925131345618279,2008
465,0.0,commission,22,0.0, 16  commentsjanuary ,200,0.079035491771524538,area
466,0.0,commissions,24,0.0, 17  commentsmay ,1091,0.078949631583962329,healthy
467,0.0,commitment,25,0.0,18,562,0.078914464093119752,conversely
468,0.0,committed,26,0.0, 18  19 ,797,0.078873444629226727,energy
470,0.0,commodity,27,0.0,19,1863,0.078590155449380014,purchase
472,0.0, common  stock ,28,0.0, 19  commentsdecember ,1138,0.078430089578865506,huge
473,0.0,commonly,29,0.0,20,882,0.078384561766306968,exposure
474,0.0,communication,32,0.0, 2008  good ,1901,0.07826945096080401,reached
475,0.0,community,33,0.0,2011,1884,0.077608532562935817,raise
476,0.0, community  awesome ,34,0.0, 2011  25 ,1768,0.077448745174163433,precious
477,0.0, community  just ,36,0.0, 2012  10 ,978,0.077331246998222414,food
479,0.0, companies  issue ,37,0.0, 2012  16 ,2441,0.077327886373265375,viewed
480,0.0, companies  make ,38,0.0, 2012  24 ,98,0.077292805399357928,according
482,0.0, companies  offer ,39,0.0, 2012  27 ,937,0.077178171314531821, finance  financial 
483,0.0, companies  provide ,41,0.0, 2014  45 ,2180,0.077148972202561922,somewhat
484,0.0, companies  use ,42,0.0,21,773,0.077119676049509187,effects
486,0.0, company  able ,43,0.0,22,489,0.077069274415116185, company  business 
487,0.0, company  assets ,44,0.0, 22  2014 ,321,0.076853382272314502,bulk
488,0.0, company  balance ,46,0.0, 23  2012 ,851,0.076599709996784615, exchange  traded 
489,0.0, company  business ,48,0.0, 24  commentsnovember ,2231,0.076322839267175799, stock  price 
490,0.0, company  company ,51,0.0, 25  commentsmarch ,36,0.076268891420695775, 2012  10 
491,0.0, company  does ,53,0.0,26,744,0.076201638131414048,driving
492,0.0, company  financial ,55,0.0, 27  17 ,1127,0.076175462298759988,hope
493,0.0, company  long ,56,0.0, 27  commentsnovember ,803,0.076122269403183396,ensures
494,0.0, company  makes ,58,0.0, 28  35 ,1945,0.075896188869450085,regardless
495,0.0, company  stock ,59,0.0,29,1042,0.075850824055836194, good  chance 
496,0.0, company  uses ,61,0.0, 30  2011 ,2385,0.075695608962363423,unable
497,0.0,compare,64,0.0,35,554,0.075469614262412471,continued
498,0.0,compared,65,0.0, 35  000 ,707,0.075120545172559242,disclaimer
499,0.0,comparing,66,0.0, 35  commentsjune ,633,0.074629098311232364, debt  new 
501,0.0,compensation,68,0.0,401k,1890,0.074230016438072713,rare
502,0.0,compete,70,0.0, 45  commentsjune ,781,0.074063080657320479,eliminate
503,0.0,competing,71,0.0,457,1609,0.073974851503397471,okay
505,0.0,competitive,72,0.0, 457  6525 ,1440,0.073939342260917446,manager
506,0.0,competitors,75,0.0,54,564,0.073932972067123487,converted
507,0.0,complete,76,0.0, 54  commentsmay ,97,0.073436156112112738,accomplished
508,0.0, complete  step ,78,0.0,60,118,0.07337085210606098,active
509,0.0,completed,79,0.0,62901,1027,0.07309471039373322,getting
510,0.0,completely,80,0.0, 62901  855 ,879,0.072997995057423881,explained
511,0.0,completion,81,0.0,6525,1655,0.072699509211807317, ownership  company 
512,0.0,complex,82,0.0, 6525  certified ,323,0.072404650874088525, business  investment 
513,0.0,complicated,83,0.0,75,219,0.072242629968200786,assets
514,0.0,comply,84,0.0,80,324,0.072227084168533282, business  operations 
515,0.0,component,85,0.0,855,1107,0.072034950293539221,higher
516,0.0,components,86,0.0, 855  457 ,2115,0.071642133396946375,sets
517,0.0,comprehensive,87,0.0,90,358,0.071218839331351216,card
