 ['forest  feature  index'] , ['forest  rank'] , ['forest  word'] , ['SGD  feature  index'] , ['SGD  rank'] , ['SGD  word'] , ['logistic  feature  index'] , ['logistic  rank'] , ['logistic  word'] 
1055,0.0,financing,1127,0.052746328434392052,generated,2164,0.04481335398458456,rights
1056,0.0,finding,495,0.051837949886992959, checking  account ,2339,0.044705644888300831,speed
1057,0.0,fine,1754,0.048954233824733108,option,2646,0.044451479539938547,wanted
1058,0.0, fine  print ,795,0.047172784299515408,develop,2319,0.044354487450379412,soldier
1059,0.0,finished,1988,0.045547788796350408,pull,715,0.044271771439996652, customer  service 
1060,0.0,firm,1912,0.044950551420544389,prepared,2036,0.043930349900101653,receipts
1061,0.0,firms,2179,0.044471634114896269,run,709,0.043909002841673588,currencies
1062,0.0,fiscal,89,0.041742089123570469,49,2426,0.043606305269834611,sufficient
1063,0.0,fit,2409,0.040925687447615808,stuff,1772,0.043571286091863483,overall
1064,0.0,fix,1086,0.038122611075921548,forms,1375,0.043338555212463464,journey
1066,0.0,flat,1955,0.037841747018399902,professional,1332,0.043248043705900296,instruments
1067,0.0,flexibility,863,0.037558637748413941,earns,1984,0.042725782069130677,provisions
1068,0.0,flexible,1440,0.036876825041380165, let  say ,1337,0.042521156668226465,interesting
1069,0.0,flow,2356,0.03683034419030827,standard,950,0.042245455479013129,exact
1070,0.0,focus,1499,0.036418984054083982, long  time ,1010,0.042221833149231718,favor
1071,0.0,focused,1859,0.031496177320172777,places,340,0.042162195026015391,billing
1072,0.0,focuses,2324,0.029846431479537132,son,2327,0.042150543779371108,sound
1074,0.0,followed,681,0.027911432917144447,creative,730,0.041582257916636951,days
1075,0.0,following,2141,0.02775901599798802,restrictions,1811,0.041412086993496786, pay  debts 
1076,0.0, following  join ,2428,0.025969582117251859,suggestions,223,0.04132402141465772,applicable
1078,0.0,force,1761,0.025895843901688267,orders,2236,0.041083121598596971,sending
1079,0.0,forced,80,0.025722842203148213, 35  000 ,1903,0.040535691881648829,potentially
1080,0.0,foreign,1143,0.01935239221126556,going,904,0.04052008009816134,end
1081,0.0,forever,2134,0.019260339221860202,response,2198,0.040518594026211857, savings  accounts 
1082,0.0,forget,1488,0.018202322531952694,loans,1168,0.04023598163261876,greatly
1084,0.0,formal,1521,0.015493227568214868,luck,1760,0.040086090425405695,ordering
1085,0.0,format,702,0.013110045781151868,credits,2635,0.039923032370630121,video
1086,0.0,forms,742,0.0087022508211055637, debt  debt ,235,0.039733123359798173,approve
1087,0.0,formula,50,0.0074583531584984878,22,205,0.039648688221380443,alternative
1088,0.0,forth,2445,0.0065587264947395731,table,2445,0.039213310706338565,table
1089,0.0,forward,1388,0.0064889353771416473,kind,196,0.039008564100128568,air
1090,0.0,founder,1833,0.0052088644659395176,perfect,1454,0.038797634245616705,lifestyle
1093,0.0,framework,1743,0.0048899638664554783,operate,2288,0.038744327284632757,significantly
1094,0.0,fraud,963,0.0047242202181815079,expect,1602,0.038708885091846487,mention
1095,0.0,fraudulent,1148,0.0044102378804242396, good  financial ,1191,0.038359990175288683,hand
1097,0.0, free  following ,1672,0.0029652743777716139,near,1107,0.038327454395077114,fully
1098,0.0,freedom,102,0.0029282056381428399,70,2727,0.038008004441672905,zero
1099,0.0,freely,1157,0.0028384707117656118,governmental,308,0.037836106045243567, bank  financial 
1100,0.0,frequent,1531,0.0017887676772613374,main,1492,0.037797579389348086,located
1102,0.0,friday,1907,0.00077359875587751749,pre,2182,0.03769333970964104,sad
1103,0.0,friend,2,0.0, 000  awesome ,2178,0.037399014327640541,rules
1104,0.0,friendly,11,0.0,115,77,0.03708901919205089,33
1105,0.0,friends,12,0.0, 115  washington ,1625,0.036834590466578686,missed
1106,0.0,frugal,13,0.0,12,2723,0.036617884294023288, years  ago 
1107,0.0,fully,20,0.0,16,2704,0.036594107516260396,worried
1108,0.0,fun,33,0.0, 2008  good ,570,0.036558396933373101, commonly  used 
1110,0.0,functioning,53,0.0, 23  2012 ,1408,0.036514713692612048,later
1112,0.0,fund,86,0.0,457,1504,0.036501202811970605,looks
1113,0.0,funding,87,0.0, 457  6525 ,1519,0.03623036718071776,lowest
1114,0.0,funds,98,0.0,62901,1323,0.03588298676795567,initially
1116,0.0, funds  bank ,99,0.0, 62901  855 ,1477,0.035715460562245893, little  bit 
1117,0.0,funny,100,0.0,6525,2125,0.03554592878493687,requires
1118,0.0,furniture,101,0.0, 6525  certified ,1209,0.03529170152553382,heads
1120,0.0,gain,103,0.0,700,679,0.035248656449161281,creating
1121,0.0,game,107,0.0,855,1214,0.034665597050693039,heavily
1122,0.0,gas,108,0.0, 855  457 ,885,0.034533533540843896,electronically
1123,0.0,gave,111,0.0,ability,372,0.03452811780284374,brought
1126,0.0,generate,124,0.0,accomplish,2452,0.034506455667071875,talking
1127,0.0,generated,127,0.0,accordingly,2333,0.034476454323295436,speaking
1128,0.0,generating,133,0.0, account  money ,756,0.034340610125313593,decrease
1129,0.0,gets,140,0.0, accounting  department ,536,0.034330678758750968,collecting
1131,0.0,gf,141,0.0,accounts,1328,0.034254616936573903,instead
1132,0.0, gf  community ,144,0.0,accurate,1665,0.034239892086411101,multiple
1134,0.0,gifts,148,0.0,acquisition,1649,0.033858697083953601, money  time 
1136,0.0,gives,151,0.0,actions,1541,0.033487533318061015, make  payment 
1137,0.0,giving,152,0.0,active,2502,0.033480110704737498, timely  manner 
1138,0.0,glad,156,0.0,actual,1712,0.033479042139959017,obtain
1139,0.0,global,165,0.0, address  clicking ,1198,0.033421777293328195,happened
1140,0.0,goal,169,0.0,adequate,114,0.033378938375068661, able  pay 
1141,0.0,goals,170,0.0,adjust,943,0.033302728007302537,evaluating
1142,0.0,goes,191,0.0,agreed,2303,0.03306988031609618,size
1144,0.0, going  make ,198,0.0,alliance,1741,0.033033051540765038,opened
1145,0.0,gone,199,0.0, alliance  wealth ,2239,0.033000826680202197,sensitive
1147,0.0, good  credit ,203,0.0,allowing,1909,0.03297103821326465,preferred
1148,0.0, good  financial ,205,0.0,alternative,2664,0.03274715954777728,websites
1149,0.0, good  thing ,213,0.0,analyze,1410,0.032647823276315317,latest
1150,0.0, good  way ,242,0.0,arise,631,0.032293509266120013,context
1152,0.0, goods  services ,246,0.0,arrive,1672,0.032205092062191187,near
1153,0.0,google,274,0.0,authorized,1296,0.032200625541947511,income
1155,0.0,gotten,283,0.0,avoid,898,0.032147834792903653,employed
1157,0.0,governmental,287,0.0, awesome  alliance ,651,0.032139144788402289,corporation
1159,0.0,grab,288,0.0, awesome  financial ,70,0.03196121450778177,29
1160,0.0,graduated,297,0.0, balance  sheet ,140,0.031887019956181969, accounting  department 
1161,0.0,granted,311,0.0,bankrupt,789,0.031840427953205949,despite
1162,0.0,great,319,0.0,basics,2006,0.031699953501782986,raised
1164,0.0, great  tips ,329,0.0,beneficial,1157,0.031642887231341982,governmental
1165,0.0, great  way ,340,0.0,billing,1511,0.031508022205905255, lot  money 
1166,0.0,greater,345,0.0,blog,381,0.031414250400902982,budgets
1167,0.0,greatest,353,0.0, book  whip ,1129,0.031284803070048592,gets
1168,0.0,greatly,354,0.0,bookkeeping,2465,0.031137310617000379,television
1169,0.0,groceries,367,0.0,brand,2551,0.031084205111732235,turned
1170,0.0,grocery,381,0.0,budgets,1400,0.030963067235765123,land
1171,0.0, grocery  store ,407,0.0,calculator,191,0.030661626459905444,agreed
1172,0.0, grocery  stores ,408,0.0,calendar,2250,0.030466112650094999,service
1173,0.0,gross,410,0.0,calling,103,0.030442608524951092,700
1174,0.0,ground,411,0.0,calls,906,0.030368610914327368,ended
1175,0.0,group,416,0.0,capacity,1699,0.030364926031179289,note
1177,0.0,grow,422,0.0,carbondale,851,0.030214292276561767,drive
1179,0.0,growth,423,0.0, carbondale  il ,175,0.030134908196315889,advantages
1180,0.0,guarantee,434,0.0,cards,2391,0.030122686554400702,strategic
1181,0.0,guaranteed,441,0.0,carry,163,0.030118279188496029,additionally
1182,0.0,guarantees,465,0.0, cents  community ,2374,0.030116625129254292,steal
1184,0.0,guest,466,0.0, cents  read ,1604,0.029835982189130351,merchandise
1185,0.0, guest  post ,467,0.0, cents  rights ,2030,0.029835130310430794,really
1186,0.0,guide,468,0.0,century,2363,0.029490109711224628,starts
1187,0.0,guidelines,477,0.0,chance,1615,0.029265807411633094,millions
1188,0.0,guys,486,0.0,charging,2042,0.029194031283624883,receiving
1189,0.0,habits,519,0.0,clicking,667,0.029178411371928753,coupon
1190,0.0,half,520,0.0, clicking  link ,1623,0.029089993852725673,miss
1191,0.0,hand,529,0.0,clothing,2155,0.028953949668268922,review
1192,0.0,handle,541,0.0,combine,296,0.028827583102865945, balance  credit 
1194,0.0,handling,542,0.0,combined,2105,0.028658312219654907,repay
1195,0.0,hands,566,0.0,commission,1806,0.028505401387467849, pay  balance 
1196,0.0,handy,574,0.0, community  awesome ,687,0.028241526419885702, credit  credit 
1197,0.0,happen,575,0.0, community  just ,2108,0.028165495925062897,replacement
1198,0.0,happened,591,0.0, complete  step ,526,0.027953277957883393,closer
1199,0.0,happening,595,0.0,complex,1014,0.027781154529781433,feature
1200,0.0,happens,602,0.0,concerns,186,0.027761243799800325,age
1201,0.0,happy,609,0.0, confirm  email ,1638,0.027525464595003254, money  buy 
1202,0.0,hard,610,0.0,confused,2601,0.027362784084743241, using  credit 
1203,0.0,harder,614,0.0,connection,1551,0.027326755655348485, makes  sense 
1204,0.0,hassle,617,0.0,consideration,646,0.027275585472657158,copies
1205,0.0,hate,646,0.0,copies,1904,0.027230838847814607,power
1208,0.0,head,649,0.0, copyright  2008 ,1390,0.027072500771757768,knew
1209,0.0,heads,651,0.0,corporation,2718,0.02706118781790115,yeah
1210,0.0,health,653,0.0,correct,1063,0.026764132060667044,fit
1211,0.0,healthy,659,0.0,couldn,2427,0.026569872675940187,suggest
1212,0.0,hear,663,0.0, countries  world ,2326,0.026439321384354415,sort
1214,0.0,heavily,666,0.0,couples,2116,0.026427597636497744,reputation
1215,0.0,heavy,667,0.0,coupon,118,0.026339475061750134,acceptable
1216,0.0,held,671,0.0,cover,1290,0.026214387384627235,inbox
1217,0.0,helped,709,0.0,currencies,1059,0.026208797160330213,finished
1218,0.0,helpful,710,0.0,currency,2197,0.026189309960022368, savings  account 
1219,0.0,helping,712,0.0,currently,2404,0.026158016754649856, student  loan 
1221,0.0,high,719,0.0,cycle,2323,0.026039855231781203,somewhat
1224,0.0,highest,724,0.0,date,1177,0.025652982038894198,grow
1225,0.0,highly,730,0.0,days,1626,0.025341896890365929,mistake
1226,0.0,hire,734,0.0,death,2377,0.02516223617700198,steps
1227,0.0,hired,744,0.0, debt  new ,1260,0.025155947730719479,hundreds
1228,0.0,hiring,759,0.0,default,1799,0.025069184204432621,parts
1229,0.0,historical,764,0.0,degree,2231,0.024457387764094996,sellers
1230,0.0,history,766,0.0,deliver,480,0.024227245558320572,changed
1231,0.0,hit,768,0.0,delivery,786,0.024141394631066199,desirable
1232,0.0,hold,778,0.0, deposit  money ,1644,0.023907901470435474, money  management 
1233,0.0,holder,782,0.0,description,1521,0.023717457343159044,luck
1235,0.0,holding,789,0.0,despite,1568,0.023710868488157563,march
1236,0.0,holds,819,0.0, disclaimer  privacy ,2644,0.023695167702717373,walk
1237,0.0,hole,834,0.0, does  work ,1531,0.023683669818659572,main
1238,0.0,holidays,855,0.0,dump,843,0.023495121014070121,door
1240,0.0,homes,856,0.0, dump  debt ,2707,0.023423786516584052,worst
1241,0.0,honest,858,0.0,early,978,0.023258169562800225,extend
1242,0.0,honor,860,0.0,earned,409,0.023139786635797389,called
1243,0.0,honored,867,0.0,easily,477,0.0230973031672063,chance
1244,0.0,hope,892,0.0, email  open ,208,0.023057532879723334,america
1245,0.0,hopefully,914,0.0,ensuring,801,0.022817102061208079, didn  know 
1246,0.0,hoping,920,0.0,entirely,2397,0.022646020498035921,stronger
1247,0.0,hot,930,0.0, error  submitting ,1064,0.022531632019058619,fix
1248,0.0,hotel,950,0.0,exact,1111,0.0223957427210295,functions
1249,0.0,hotels,969,0.0,expensive,73,0.022198582454172236, 30  days 
1250,0.0,hour,978,0.0,extend,2428,0.022078161897408393,suggestions
1251,0.0,hours,985,0.0,extremely,1001,0.021993474846671062,false
1252,0.0,house,992,0.0,factors,814,0.02198584713629665,direction
1253,0.0,household,996,0.0,failure,1230,0.021800538224782274,history
1254,0.0,households,1012,0.0,favorite,1678,0.021498430795922573, need  know 
1255,0.0,houses,1019,0.0,feel,333,0.021469385127279261, best  way 
1256,0.0,housing,1035,0.0,filled,2649,0.021433336160567008,warning
1257,0.0,http,1039,0.0, finance  financial ,2535,0.02142538102576548,transportation
1258,0.0,huge,1041,0.0, finances  shape ,408,0.021421900495081601,calendar
1259,0.0,human,1049,0.0, financial  people ,857,0.021395230849025563,duration
1260,0.0,hundreds,1057,0.0,fine,2691,0.021321085071646644,wonder
1261,0.0,hurt,1076,0.0, following  join ,2060,0.02068146228815889,reduces
1263,0.0,id,1089,0.0,forward,1491,0.020528325128061728, local  bank 
1264,0.0,idea,1091,0.0, founder  alliance ,2237,0.020504329724996179,sends
1265,0.0,ideal,1093,0.0,framework,996,0.020463019060133685,failure
1266,0.0,ideas,1094,0.0,fraud,2721,0.020459811750818461,yearly
1267,0.0,identification,1097,0.0, free  following ,1122,0.020374393627820821,gas
1268,0.0,identified,1104,0.0,friendly,817,0.020305091764289823,discipline
1269,0.0,identify,1120,0.0,gain,2077,0.020057646810047555,registered
1270,0.0,identifying,1131,0.0,gf,242,0.020048507698343383,arise
1271,0.0,identity,1132,0.0, gf  community ,502,0.019811332777205357,choice
1272,0.0, identity  theft ,1140,0.0,goal,755,0.019645757715455597,decisions
1273,0.0,il,1147,0.0, good  credit ,135,0.019597111612611216, account  use 
1274,0.0, il  62901 ,1149,0.0, good  thing ,313,0.01949751360971087,banks
1275,0.0,illegal,1154,0.0,got,2501,0.019354800899140705,timely
1276,0.0,imagine,1160,0.0,graduated,2565,0.019310764331034406,ultimately
1277,0.0,immediate,1163,0.0, great  deal ,590,0.019309480072104385,complete
1280,0.0,implement,1165,0.0, great  way ,1788,0.019156834493346375,paper
1281,0.0,import,1185,0.0, guest  post ,131,0.019100535702907227, account  credit 
1282,0.0,importance,1213,0.0,heard,2204,0.019035284211880457,scams
1283,0.0,important,1214,0.0,heavily,2013,0.018845013709975433,ratio
1284,0.0, important  note ,1227,0.0,hired,147,0.018826156251773179,acquire
1285,0.0,impossible,1236,0.0,holds,963,0.018425885651554331,expect
1287,0.0, improve  credit ,1237,0.0,hole,2474,0.018329379883021749, term  debt 
1288,0.0,improvement,1242,0.0,honor,2448,0.017866966668752246, takes  place 
1289,0.0,improving,1247,0.0,hot,1977,0.017814478770894981,provide
1290,0.0,inbox,1251,0.0,hours,1228,0.017810613235848448,hiring
1291,0.0, inbox  september ,1257,0.0,http,2597,0.017708621528658132,user
1292,0.0,incentives,1258,0.0,huge,237,0.017660516930840385,april
1294,0.0,included,1260,0.0,hundreds,1234,0.017633819543428866,holders
1295,0.0,includes,1273,0.0,il,2654,0.017599848999527944,watch
1296,0.0,income,1274,0.0, il  62901 ,1839,0.017565955577520699,periodically
1297,0.0,increase,1281,0.0,import,370,0.017557166939121037,bring
1298,0.0,increased,1306,0.0,india,1747,0.017398549159830828,operational
1299,0.0,increases,1311,0.0,individuals,2147,0.017224327835341141,retain
1301,0.0,increasingly,1318,0.0,info,1966,0.017070240948723697,projected
1302,0.0,incredibly,1326,0.0,instance,1078,0.016937099347321467,force
1303,0.0,incurred,1342,0.0,internet,2334,0.016895095608126701,special
1304,0.0,incurring,1356,0.0,involving,2492,0.016844357579771686,throw
1305,0.0,independent,1364,0.0, issuing  bank ,1427,0.016512232157956681,led
1306,0.0,india,1369,0.0,jobs,1667,0.016440139072627775,nation
1307,0.0,indicate,1371,0.0, join  gf ,1006,0.016382765482640015,far
1308,0.0,indicates,1373,0.0, joined  good ,1715,0.016284700625941815,obviously
1310,0.0, individual  business ,1380,0.0, just  sent ,1995,0.016175144183368059,push
1311,0.0,individuals,1384,0.0,kept,255,0.01607509727333466,assessed
1312,0.0, individuals  businesses ,1389,0.0,kinds,1967,0.015976023016830276,projects
1313,0.0,industries,1418,0.0,learn,514,0.015893506794464954,clean
1315,0.0,inexpensive,1419,0.0, learn  good ,619,0.01567384253624764,consistent
1316,0.0,inflation,1426,0.0,leaving,733,0.015530286941490386,deals
1317,0.0,influence,1439,0.0, let  know ,1713,0.015326189334446936,obtained
1318,0.0,info,1443,0.0, letter  credit ,115,0.015276057999172307, able  use 
1320,0.0, information  credit ,1454,0.0,lifestyle,603,0.015181592245473163,condition
1321,0.0,infrastructure,1467,0.0, link  won ,1401,0.015091123944263376,large
1322,0.0,initial,1474,0.0,listen,96,0.014990779521632585,60
1323,0.0,initially,1475,0.0,lists,1423,0.01477018005855564,lease
1324,0.0,input,1484,0.0,llc,1823,0.014509315603612587,pays
1325,0.0,inside,1485,0.0, llc  certified ,1920,0.014458590724196935,previously
1326,0.0,instance,1486,0.0, llc  learn ,1652,0.014309904224664821,monitoring
1327,0.0,instances,1489,0.0, loans  mortgages ,994,0.014268922443758388,failed
1329,0.0,institution,1491,0.0, local  bank ,706,0.014078427475613166,criteria
1331,0.0,instrument,1527,0.0,machines,150,0.014055548482208535,action
1332,0.0,instruments,1529,0.0,mailed,1978,0.013969305860204829, provide  information 
1333,0.0,insufficient,1533,0.0,maintained,1913,0.013910775228106345,preparing
1335,0.0,intended,1535,0.0,maintenance,2201,0.01361710005130016,saying
1336,0.0,interested,1537,0.0,majority,803,0.01286532225746936,difference
1337,0.0,interesting,1559,0.0, management  dump ,1824,0.012462474079651257,penalties
1339,0.0,internal,1560,0.0, management  llc ,1617,0.012367444009843897,minimal
1340,0.0,international,1563,0.0,managing,1279,0.012294681536473848,impact
1341,0.0, international  trade ,1570,0.0,marked,1784,0.012212021754598236,packages
1342,0.0,internet,1592,0.0,measure,1181,0.011980737015131191,guaranteed
1343,0.0,inventory,1602,0.0,mention,432,0.011969262376486663, card  pay 
1344,0.0,invest,1606,0.0,merchants,2040,0.011623433579710084,received
1345,0.0,invested,1610,0.0,methods,875,0.011553478032468608,effect
1346,0.0,investing,1625,0.0,missed,2089,0.011245389865650952,released
1347,0.0,investment,1627,0.0,mistakes,566,0.011192704137177201,commission
1348,0.0,investments,1630,0.0,modern,745,0.011150098933174158, debt  obligations 
1349,0.0,investor,1643,0.0, money  make ,2170,0.01107890952376374,road
1351,0.0,invoice,1644,0.0, money  management ,2243,0.011078291601089566,separate
1352,0.0,invoices,1676,0.0,necessity,2224,0.01104789277507727,seek
1357,0.0,isn,1680,0.0, need  pay ,643,0.011035679754980076,converted
1359,0.0,issued,1682,0.0,needs,1892,0.011029107658612442,possibility
1361,0.0,issuers,1702,0.0,notice,2393,0.010992944546409608,strategy
1363,0.0,issuing,1708,0.0,numbers,2425,0.010859060110438466,suddenly
1364,0.0, issuing  bank ,1711,0.0,obligations,653,0.010751989132351869,correct
1365,0.0,item,1723,0.0,offered,776,0.010547130833115644,depends
1367,0.0,january,1740,0.0, open  confirm ,611,0.010452211811288995,confusing
1370,0.0,join,1759,0.0,ordered,1579,0.010417719773494011,match
1371,0.0, join  gf ,1774,0.0,overseas,1857,0.01021450873062979,place
1372,0.0,joined,1780,0.0,owners,1089,0.010001667198637234,forward
1374,0.0,joint,1783,0.0,package,215,0.0099369204297521298,answer
1375,0.0,journey,1786,0.0, page  learn ,501,0.0099231691273630428,china
1376,0.0,july,1803,0.0,past,334,0.0097255025745414548,bet
1377,0.0,june,1806,0.0, pay  balance ,2670,0.0095816009269231346,weight
1379,0.0, just  make ,1819,0.0,payment,1775,0.0094868382952977403,owe
1380,0.0, just  sent ,1825,0.0,people,148,0.0092106144505693481,acquisition
1382,0.0, keeping  track ,1826,0.0, people  joined ,2580,0.0091269888149116962,university
1383,0.0,keeps,1844,0.0, personal  finance ,316,0.0089174601633683209,based
1384,0.0,kept,1860,0.0,placing,1345,0.0088896501484980392,invested
1386,0.0,kid,1864,0.0, planner  115 ,2141,0.0087532819508144358,restrictions
1388,0.0,kind,1865,0.0, planner  professional ,2161,0.0085106460474958338,ride
1389,0.0,kinds,1870,0.0,plays,1859,0.0082002674321696948,places
1390,0.0,knew,1879,0.0, policy  sign ,1639,0.0081910643072240115, money  credit 
1392,0.0, know  people ,1888,0.0,position,226,0.0081484240968574279,applied
1394,0.0,knowledge,1892,0.0,possibility,2457,0.008085396807714829,tax
1396,0.0,knows,1908,0.0,prefer,1068,0.0080679283297979045,flexible
1397,0.0,labor,1917,0.0,pretty,1187,0.0078126479348333,guidelines
1398,0.0,lack,1933,0.0, privacy  policy ,774,0.0077487021476058768,dependent
1399,0.0,laid,1938,0.0,problems,957,0.0076352540853728956,excited
1400,0.0,land,1939,0.0,procedure,2686,0.0072681630622152861,withdrawn
1401,0.0,large,1956,0.0, professional  founder ,2491,0.0069833498693420495, thousands  dollars 
1402,0.0,largely,1960,0.0,profitable,1939,0.0069754104114497601,procedure
1403,0.0,larger,1973,0.0,protecting,1666,0.0068501563524195628,names
1404,0.0,largest,1975,0.0,prove,960,0.0068456918595929906,exists
1405,0.0,late,1976,0.0,proven,1347,0.0068068911965892013,investment
1406,0.0, late  fees ,1978,0.0, provide  information ,1614,0.0068065467961211301,million
1407,0.0, late  payment ,1984,0.0,provisions,168,0.0065144233516981707,adds
1408,0.0,later,1995,0.0,push,2278,0.0063187045788479475,shortly
1409,0.0, later  date ,2007,0.0,ran,2300,0.0062391216007361009,sitting
1410,0.0,latest,2009,0.0,rarely,143,0.0061026604550960895, accounts  receivable 
1411,0.0, latest  sent ,2016,0.0,reach,2657,0.0060228993169347839,ways
1413,0.0,laws,2019,0.0, read  page ,441,0.0059511812824746624,carry
1414,0.0,lawyer,2050,0.0,recommended,1287,0.0056207473857747443, improve  credit 
1415,0.0,lead,2075,0.0,regions,2134,0.0056182947939310357,response
1416,0.0,leading,2087,0.0,relatively,758,0.0054451360607234581,deep
1417,0.0,leads,2091,0.0,reliable,854,0.0054185977703602997,dropped
1418,0.0,learn,2127,0.0,research,1440,0.0053755268692506075, let  say 
1419,0.0, learn  good ,2129,0.0,reserved,178,0.005332602879684567,advice
1420,0.0, learn  personal ,2130,0.0, reserved  disclaimer ,1707,0.0052144743850601376, number  different 
1421,0.0,learned,2137,0.0,responsible,2455,0.004912838983644436,task
1422,0.0,learning,2146,0.0,retailers,2724,0.0048122320120258166,yes
1423,0.0,lease,2164,0.0,rights,1749,0.0047830808093782306,opinion
1424,0.0,leave,2165,0.0, rights  reserved ,1120,0.0047233031442068217,gain
1425,0.0,leaves,2166,0.0,rise,1379,0.0044569901659250446, just  make 
1426,0.0,leaving,2173,0.0,rooms,2656,0.0043314739270657633,way
1427,0.0,led,2184,0.0,safer,2615,0.0041357654359670815,varies
1428,0.0,ledger,2198,0.0, savings  accounts ,1975,0.0039739923372519234,prove
1430,0.0,legal,2213,0.0,search,2187,0.0039710030780942098,salary
1431,0.0,legally,2215,0.0,second,97,0.0039051440636470895,600
1432,0.0,legitimate,2224,0.0,seek,2128,0.0038737681535184585,reserve
1433,0.0,lend,2225,0.0,seeking,2701,0.0037344120463281096,works
1434,0.0,lender,2229,0.0,sell,1960,0.0036426222723342457,profitable
1435,0.0,lenders,2231,0.0,sellers,1254,0.0034943945479003233,households
1437,0.0,length,2239,0.0,sensitive,2681,0.0034339864386951271,wise
1438,0.0,let,2241,0.0, sent  email ,2555,0.0034183971535786642,type
1439,0.0, let  know ,2246,0.0,series,2490,0.0033562966877374902,thousands
1441,0.0,lets,2250,0.0,service,1160,0.0030310229722902171,graduated
1442,0.0,letter,2256,0.0,settings,527,0.0028800422669738074,closing
1443,0.0, letter  credit ,2261,0.0,shape,2682,0.0024471798792622397,wishes
1444,0.0,letters,2262,0.0, shape  copyright ,1676,0.0023348709482321119,necessity
1446,0.0,levels,2271,0.0,shipped,1522,0.0022534958255629621,luckily
1447,0.0,liabilities,2277,0.0, short  term ,1537,0.0022373431318743371,majority
1448,0.0,liability,2278,0.0,shortly,2529,0.0020312693995918011,transfer
1449,0.0,liable,2284,0.0, sign  free ,663,0.0018088027559722409, countries  world 
1450,0.0,license,2292,0.0,similarly,1315,0.0016294723871332717,inexpensive
1452,0.0, life  busy ,2298,0.0,site,545,0.0016092887638451945,coming
1453,0.0, life  insurance ,2333,0.0,speaking,581,0.0016062918831612127, company  pay 
1454,0.0,lifestyle,2334,0.0,special,2127,0.0011275491480915514,research
1455,0.0,lifetime,2351,0.0, st  carbondale ,1648,0.00080544392063392075, money  pay 
1457,0.0,liked,2357,0.0,standards,359,0.00058891779798955085, borrow  money 
1458,0.0,likely,2375,0.0,step,2174,0.00043874005369281361,route
1460,0.0,limited,2376,0.0, step  error ,1847,2.4463530003153195e-05,personnel
1461,0.0,limiting,2378,0.0,stick,860,-8.1042685029007722e-05,earned
1463,0.0,line,2387,0.0,stories,1026,-0.00067573163156892666,fields
1465,0.0,lines,2389,0.0,straight,610,-0.00069277057672551131,confused
1466,0.0,link,2397,0.0,stronger,2598,-0.00070483716545123305,users
1468,0.0,linked,2400,0.0,struggle,1908,-0.0008605279636379182,prefer
1469,0.0,links,2403,0.0,student,1929,-0.001210733160827651,printed
1470,0.0,liquid,2414,0.0, submitting  subscription ,518,-0.0014781268570624514,click
1471,0.0,liquidity,2417,0.0,subscribed,2138,-0.0014887091950432619,rest
1472,0.0,list,2418,0.0, subscribed  complete ,1692,-0.001507561861787979, new  york 
1473,0.0,listed,2419,0.0,subscription,2725,-0.001507561861787979,york
1474,0.0,listen,2420,0.0, subscription  try ,1554,-0.0015426376109871616, making  sure 
1475,0.0,lists,2424,0.0,successfully,435,-0.001676442093363095,care
1477,0.0, little  bit ,2426,0.0,sufficient,2592,-0.0018637966701711315, use  cash 
1478,0.0,live,2435,0.0,supplies,947,-0.0020259955058087985,eventually
1479,0.0,lived,2436,0.0,supply,919,-0.0023184337276134399,entire
1480,0.0,lives,2448,0.0, takes  place ,1425,-0.002403262037468522,leaves
1482,0.0,ll,2465,0.0,television,699,-0.0024718437943749279,credited
1483,0.0, ll  need ,2472,0.0,tends,330,-0.0027016229636,benefit
1484,0.0,llc,2476,0.0,terms,2119,-0.0028142421671627279,requests
1485,0.0, llc  certified ,2494,0.0,tied,1483,-0.0030476475079524801, ll  need 
1486,0.0, llc  learn ,2510,0.0,tons,1499,-0.0031766052690340003, long  time 
1489,0.0, loans  mortgages ,2530,0.0, transfer  funds ,232,-0.0034125023301026639,approaches
1490,0.0,local,2541,0.0,tried,867,-0.0035206710150207641,easily
1491,0.0, local  bank ,2575,0.0,unique,522,-0.0035995212301348492,clients
1492,0.0,located,2582,0.0,unlike,2400,-0.0037435306343545438,struggle
1493,0.0,location,2596,0.0,useful,964,-0.0039016705415339252,expectations
1494,0.0,locations,2606,0.0,utilize,1500,-0.0039018982631639971,longer
1495,0.0,log,2631,0.0,version,1256,-0.003950860081071028,housing
1497,0.0, long  run ,2647,0.0,wanting,506,-0.0042107788285959367,christmas
1498,0.0, long  term ,2649,0.0,warning,935,-0.0043489474707617253,establish
1499,0.0, long  time ,2651,0.0, washington  st ,2423,-0.0043773859447543053,successful
1501,0.0,look,2659,0.0, wealth  management ,865,-0.0043902816317846821,easier
1502,0.0,looked,2663,0.0, website  november ,951,-0.0044485016438676611,exactly
1503,0.0,looking,2672,0.0,whip,222,-0.004661254127012418,appears
1504,0.0,looks,2673,0.0, whip  finances ,2037,-0.0047031025918795695,receivable
1505,0.0,lose,2675,0.0, wide  range ,812,-0.0047602325585932494,direct
1506,0.0,losing,2682,0.0,wishes,1145,-0.0048648034282830419,gone
1508,0.0,losses,2686,0.0,withdrawn,2293,-0.0050020113124931535,simple
